"element"	"cell"
"1044"	"chr9,19362013,Olfr846,0"	"18"
"1045"	"chr9,19376162,Olfr847,0"	"18"
"1046"	"chr10,129311704,Olfr779,1"	"19"
"1047"	"chr10,129487480,Olfr789,1"	"19"
"1048"	"chr10,129500917,Olfr790,1"	"19"
"1049"	"chr10,130163234,Olfr825,1"	"19"
"1050"	"chr10,130181894,Olfr826,1"	"19"
"1051"	"chr10,130208726,Olfr827,1"	"19"
"1052"	"chr11,58479004,Olfr333-ps1,0"	"19"
"1053"	"chr11,58490293,Olfr332,0"	"19"
"1054"	"chr11,58531010,Olfr330,0"	"19"
"1055"	"chr11,58543121,Olfr329-ps,0"	"19"
"1056"	"chr11,58553242,Olfr328,0"	"19"
"1057"	"chr11,73353370,Olfr20,0"	"19"
"1058"	"chr11,73374541,Olfr376,0"	"19"
"1059"	"chr11,73455197,Olfr380,0"	"19"
"1060"	"chr11,73487938,Olfr381,0"	"19"
"1061"	"chr11,73540886,Olfr383-ps1,0"	"19"
"1062"	"chr11,73662958,Olfr387-ps1,0"	"19"
"1063"	"chr9,18970423,Olfr833-ps1,0"	"19"
"1064"	"chr9,18988459,Olfr834,0"	"19"
"1065"	"chr9,19712249,Olfr857,0"	"19"
"1066"	"chr9,19782808,Olfr58,0"	"19"
"1067"	"chr9,19809242,Olfr859,0"	"19"
"1068"	"chr9,20133595,Olfr869,0"	"19"
"1069"	"chr10,78916852,Olfr1354,0"	"21"
"1070"	"chr10,78954502,Olfr8,0"	"21"
"1071"	"chr10,78967324,Olfr1353,0"	"21"
"1072"	"chr10,78984476,Olfr1352,0"	"21"
"1073"	"chr10,79015625,Olfr1351,0"	"21"
"1074"	"chr10,129387453,Olfr784,0"	"21"
"1075"	"chr10,129857044,Olfr813,0"	"21"
"1076"	"chr10,129875914,Olfr814,0"	"21"
"1077"	"chr10,130032710,Olfr821,0"	"21"
"1078"	"chr10,130163234,Olfr825,0"	"21"
"1079"	"chr10,130181894,Olfr826,0"	"21"
"1080"	"chr7,86353406,Olfr306-ps1,1"	"21"
"1081"	"chr7,86363869,Olfr305,1"	"21"
"1082"	"chr7,86386158,Olfr304,1"	"21"
"1083"	"chr7,86394800,Olfr303,1"	"21"
"1084"	"chr7,86587495,Olfr295,1"	"21"
"1085"	"chr7,86616140,Olfr294,1"	"21"
"1086"	"chr7,86657553,Olfr293,1"	"21"
"1087"	"chr7,103585226,Olfr617,1"	"21"
"1088"	"chr7,103595315,Olfr618,1"	"21"
"1089"	"chr7,103604150,Olfr619,1"	"21"
"1090"	"chr7,103610554,Olfr620,1"	"21"
"1091"	"chr7,103629491,Olfr621-ps1,1"	"21"
"1092"	"chr7,103640563,Olfr622,1"	"21"
"1093"	"chr7,104880562,Olfr665,1"	"21"
"1094"	"chr7,104893737,Olfr666,1"	"21"
"1095"	"chr7,104976862,Olfr671,1"	"21"
"1096"	"chr7,106741433,Olfr697,1"	"21"
"1097"	"chr7,106752643,Olfr698,1"	"21"
"1098"	"chr7,106790580,Olfr699,1"	"21"
"1099"	"chr7,106805985,Olfr700,1"	"21"
"1100"	"chr7,106818802,Olfr701,1"	"21"
"1101"	"chr7,106825116,Olfr702,1"	"21"
"1102"	"chr7,106844784,Olfr703,1"	"21"
"1103"	"chr7,106867012,Olfr704,1"	"21"
"1104"	"chr7,106874565,Olfr705,1"	"21"
"1105"	"chr7,106885376,Olfr706,1"	"21"
"1106"	"chr7,106895858,Olfr707,1"	"21"
"1107"	"chr7,106911703,Olfr1532-ps1,1"	"21"
"1108"	"chr7,106928068,Olfr709-ps1,1"	"21"
"1109"	"chr7,106946190,Olfr710,1"	"21"
"1110"	"chr7,106958599,Olfr6,1"	"21"
"1111"	"chr7,106973066,Olfr711,1"	"21"
"1112"	"chr7,107001030,Olfr2,1"	"21"
"1113"	"chr7,107036086,Olfr713,1"	"21"
"1114"	"chr9,38209992,Olfr893,1"	"21"
"1115"	"chr9,38219342,Olfr894,1"	"21"
"1116"	"chr9,38254662,Olfr143,1"	"21"
"1117"	"chr9,38268844,Olfr895,1"	"21"
"1118"	"chr9,38332798,Olfr25,1"	"21"
"1119"	"chr9,38349406,Olfr898,1"	"21"
"1120"	"chr9,38368885,Olfr250,1"	"21"
"1121"	"chr9,38379309,Olfr251,1"	"21"
"1122"	"chr9,38403346,Olfr147,1"	"21"
"1123"	"chr9,38431082,Olfr901,1"	"21"
"1124"	"chr9,38448982,Olfr902,1"	"21"
"1125"	"chr9,38464298,Olfr904,1"	"21"
"1126"	"chr9,38473213,Olfr905,1"	"21"
"1127"	"chr9,38488114,Olfr906,1"	"21"
"1128"	"chr9,38497932,Olfr907,1"	"21"
"1129"	"chr9,38516500,Olfr908,1"	"21"
"1130"	"chr9,38525428,Olfr911-ps1,1"	"21"
"1131"	"chr2,85753834,Olfr1010,1"	"24"
"1132"	"chr2,85760050,Olfr1012,1"	"24"
"1133"	"chr2,85770807,Olfr1013,1"	"24"
"1134"	"chr2,85808641,Olfr1017-ps1,1"	"24"
"1135"	"chr2,86122143,Olfr1038-ps,1"	"24"
"1136"	"chr2,89659570,Olfr1250,1"	"24"
"1137"	"chr2,89668902,Olfr1251,1"	"24"
"1138"	"chr2,111232837,Olfr1275,1"	"24"
"1139"	"chr6,42742994,Olfr453,0"	"24"
"1140"	"chr14,50686557,Olfr747,0"	"27"
"1141"	"chr17,37086185,Olfr90,0"	"27"
"1142"	"chr17,37094458,Olfr91,0"	"27"
"1143"	"chr17,37115299,Olfr92,0"	"27"
"1144"	"chr6,42926259,Olfr446,1"	"27"
"1145"	"chr7,106885376,Olfr706,1"	"27"
"1146"	"chr7,106895858,Olfr707,1"	"27"
"1147"	"chr7,107001030,Olfr2,1"	"27"
"1148"	"chr7,107036086,Olfr713,1"	"27"
"1149"	"chr7,107073976,Olfr714,1"	"27"
"1150"	"chr7,108053646,Olfr479,1"	"27"
"1151"	"chr9,19536820,Olfr853,1"	"27"
"1152"	"chr9,19566908,Olfr854,1"	"27"
"1153"	"chr9,19584324,Olfr855,1"	"27"
"1154"	"chr9,38700141,Olfr919,1"	"27"
"1155"	"chr11,51143000,Olfr1374-ps1,0"	"31"
"1156"	"chr11,58458188,Olfr30,0"	"31"
"1157"	"chr11,58479004,Olfr333-ps1,0"	"31"
"1158"	"chr11,58490293,Olfr332,0"	"31"
"1159"	"chr11,58502085,Olfr331,0"	"31"
"1160"	"chr7,108465822,Olfr498,1"	"31"
"1161"	"chr7,108648511,Olfr509,1"	"31"
"1162"	"chr7,108667890,Olfr510,1"	"31"
"1163"	"chr7,108713848,Olfr512,1"	"31"
"1164"	"chr7,108868648,Olfr517,1"	"31"
"1165"	"chr7,108881104,Olfr518,1"	"31"
"1166"	"chr7,108893940,Olfr519,1"	"31"
"1167"	"chr7,140667768,Olfr539,1"	"31"
"1168"	"chr9,19536820,Olfr853,1"	"31"
"1169"	"chr9,19566908,Olfr854,1"	"31"
"1170"	"chr9,19584324,Olfr855,1"	"31"
"1171"	"chr9,37746865,Olfr874,1"	"31"
"1172"	"chr9,38368885,Olfr250,1"	"31"
"1173"	"chr9,38379309,Olfr251,1"	"31"
"1174"	"chr9,38403346,Olfr147,1"	"31"
"1175"	"chr9,38431082,Olfr901,1"	"31"
"1176"	"chr9,38473213,Olfr905,1"	"31"
"1177"	"chr9,38488114,Olfr906,1"	"31"
"1178"	"chr9,38497932,Olfr907,1"	"31"
"1179"	"chr9,38516500,Olfr908,1"	"31"
"1180"	"chr9,38525428,Olfr911-ps1,1"	"31"
"1181"	"chr9,38930636,Olfr930,1"	"31"
"1182"	"chr9,39459854,Olfr954,1"	"31"
"1183"	"chr9,39470252,Olfr955,1"	"31"
"1184"	"chr9,40006481,Olfr980,1"	"31"
"1185"	"chr9,40025569,Olfr981,1"	"31"
"1186"	"chr14,50686557,Olfr747,1"	"34"
"1187"	"chr7,102750036,Olfr78,1"	"34"
"1188"	"chr7,102773847,Olfr561,1"	"34"
"1189"	"chr1,173132712,Olfr1408,1"	"35"
"1190"	"chr1,174099934,Olfr427,1"	"35"
"1191"	"chr1,174117208,Olfr231,1"	"35"
"1192"	"chr1,174134888,Olfr424,1"	"35"
"1193"	"chr1,174152006,Olfr421-ps1,1"	"35"
"1194"	"chr1,174158033,Olfr420,1"	"35"
"1195"	"chr1,174250288,Olfr419,1"	"35"
"1196"	"chr1,174429406,Olfr414,1"	"35"
"1197"	"chr1,92609300,Olfr1410,1"	"37"
"1198"	"chr14,50480538,Olfr741,0"	"37"
"1199"	"chr14,50510372,Olfr742,0"	"37"
"1200"	"chr14,50528438,Olfr743,0"	"37"
"1201"	"chr14,50617359,Olfr744,0"	"37"
"1202"	"chr14,50641636,Olfr745,0"	"37"
"1203"	"chr14,50653711,Olfr746,0"	"37"
"1204"	"chr14,50686557,Olfr747,0"	"37"
"1205"	"chr14,51072448,Olfr750,0"	"37"
"1206"	"chr17,33174600,Olfr55,0"	"37"
"1207"	"chr17,33197656,Olfr239,0"	"37"
"1208"	"chr17,33268871,Olfr63,0"	"37"
"1209"	"chr19,12075496,Olfr1425,0"	"37"
"1210"	"chr19,12265710,Olfr235,0"	"37"
"1211"	"chr19,12282740,Olfr1433,0"	"37"
"1212"	"chr19,12673685,Olfr1442,1"	"37"
"1213"	"chr19,12680978,Olfr1443,1"	"37"
"1214"	"chr19,12884355,Olfr1445,0"	"37"
"1215"	"chr19,12890887,Olfr1446,0"	"37"
"1216"	"chr19,12901596,Olfr1447,0"	"37"
"1217"	"chr19,13016687,Olfr1452-ps1,0"	"37"
"1218"	"chr19,13027866,Olfr1453,0"	"37"
"1219"	"chr19,13233576,Olfr1463,1"	"37"
"1220"	"chr9,19247586,Olfr843,1"	"37"
"1221"	"chr9,19319000,Olfr844,1"	"37"
"1222"	"chr9,19339104,Olfr845,1"	"37"
"1223"	"chr9,19443594,Olfr849,1"	"37"
"1224"	"chr9,19782808,Olfr58,1"	"37"
"1225"	"chr9,19809242,Olfr859,1"	"37"
"1226"	"chr9,19847685,Olfr860,1"	"37"
"1227"	"chr9,20212780,Olfr871,1"	"37"
"1228"	"chr9,20249381,Olfr872,1"	"37"
"1229"	"chr9,20282332,Olfr39,1"	"37"
"1230"	"chr9,20300994,Olfr873,1"	"37"
"1231"	"chr9,20324298,Olfr18,1"	"37"
"1232"	"chr9,37746865,Olfr874,1"	"37"
"1233"	"chr9,37773158,Olfr875,1"	"37"
"1234"	"chr9,37804642,Olfr876,1"	"37"
"1235"	"chr9,37855757,Olfr877,1"	"37"
"1236"	"chr9,37994054,Olfr881,1"	"37"
"1237"	"chr9,39550632,Olfr958,1"	"37"
"1238"	"chr9,40185310,Olfr986,1"	"37"
"1239"	"chr13,21115289,Olfr1369-ps1,0"	"38"
"1240"	"chr13,21132968,Olfr263,0"	"38"
"1241"	"chr13,21143872,Olfr1368,0"	"38"
"1242"	"chr13,21539166,Olfr1366,0"	"38"
"1243"	"chr13,21556894,Olfr1535,0"	"38"
"1244"	"chr13,21576786,Olfr1364,0"	"38"
"1245"	"chr13,21612500,Olfr1362,0"	"38"
"1246"	"chr13,21639602,Olfr11,0"	"38"
"1247"	"chr13,21660133,Olfr1361,0"	"38"
"1248"	"chr13,21674490,Olfr1360,0"	"38"
"1249"	"chr13,21702472,Olfr1359,0"	"38"
"1250"	"chr10,129263912,Olfr776,0"	"41"
"1251"	"chr10,129266206,Olfr777,0"	"41"
"1252"	"chr10,129311704,Olfr779,0"	"41"
"1253"	"chr11,58458188,Olfr30,0"	"41"
"1254"	"chr11,58553242,Olfr328,0"	"41"
"1255"	"chr11,58567556,Olfr224,0"	"41"
"1256"	"chr11,58580048,Olfr325,0"	"41"
"1257"	"chr11,73847934,Olfr393,1"	"41"
"1258"	"chr17,37300934,Olfr101,1"	"41"
"1259"	"chr17,37313924,Olfr102,1"	"41"
"1260"	"chr17,37377040,Olfr757-ps1,1"	"41"
"1261"	"chr17,37382620,Olfr105-ps,1"	"41"
"1262"	"chr17,37387799,Olfr758-ps1,1"	"41"
"1263"	"chr17,37393298,Olfr106-ps,1"	"41"
"1264"	"chr17,37403442,Olfr107,1"	"41"
"1265"	"chr17,37408121,Olfr759-ps1,1"	"41"
"1266"	"chr17,37445998,Olfr108,1"	"41"
"1267"	"chr17,37451719,Olfr760-ps1,1"	"41"
"1268"	"chr17,37465282,Olfr109,1"	"41"
"1269"	"chr17,37610273,Olfr115,1"	"41"
"1270"	"chr17,37623843,Olfr116,1"	"41"
"1271"	"chr17,37660691,Olfr117,1"	"41"
"1272"	"chr17,37670182,Olfr118,1"	"41"
"1273"	"chr17,37699656,Olfr119,1"	"41"
"1274"	"chr17,37724584,Olfr120,1"	"41"
"1275"	"chr17,37750938,Olfr121,1"	"41"
"1276"	"chr17,37771064,Olfr122,1"	"41"
"1277"	"chr19,13016687,Olfr1452-ps1,1"	"41"
"1278"	"chr19,13027866,Olfr1453,1"	"41"
"1279"	"chr19,13063818,Olfr1454,1"	"41"
"1280"	"chr19,13191130,Olfr1462,1"	"41"
"1281"	"chr4,118832124,Olfr1333,0"	"41"
"1282"	"chr7,102589760,Olfr551,1"	"41"
"1283"	"chr7,102602890,Olfr552,1"	"41"
"1284"	"chr7,102614740,Olfr553,1"	"41"
"1285"	"chr11,73353370,Olfr20,0"	"46"
"1286"	"chr11,73374541,Olfr376,0"	"46"
"1287"	"chr11,73390148,Olfr377-ps1,0"	"46"
"1288"	"chr11,73396494,Olfr1,0"	"46"
"1289"	"chr11,73406982,Olfr75-ps1,0"	"46"
"1290"	"chr11,73426543,Olfr378,0"	"46"
"1291"	"chr11,73433758,Olfr379-ps1,0"	"46"
"1292"	"chr11,73455197,Olfr380,0"	"46"
"1293"	"chr11,73487938,Olfr381,0"	"46"
"1294"	"chr11,73516396,Olfr382,0"	"46"
"1295"	"chr11,73540886,Olfr383-ps1,0"	"46"
"1296"	"chr11,73589267,Olfr385,0"	"46"
"1297"	"chr11,73601764,Olfr384,0"	"46"
"1298"	"chr11,73662958,Olfr387-ps1,0"	"46"
"1299"	"chr11,73777781,Olfr389,0"	"46"
"1300"	"chr11,73786705,Olfr390,0"	"46"
"1301"	"chr11,73887055,Olfr394,0"	"46"
"1302"	"chr11,73907021,Olfr395,0"	"46"
"1303"	"chr11,73928788,Olfr396-ps1,0"	"46"
"1304"	"chr11,73939668,Olfr23,0"	"46"
"1305"	"chr11,73953886,Olfr22-ps1,0"	"46"
"1306"	"chr11,73964314,Olfr397,0"	"46"
"1307"	"chr11,74107824,Olfr400-ps1,0"	"46"
"1308"	"chr11,74121764,Olfr401,0"	"46"
"1309"	"chr11,74155104,Olfr402,0"	"46"
"1310"	"chr11,74192430,Olfr403,0"	"46"
"1311"	"chr11,74208516,Olfr43,0"	"46"
"1312"	"chr11,74240036,Olfr404-ps1,0"	"46"
"1313"	"chr11,74260728,Olfr405-ps1,0"	"46"
"1314"	"chr11,74265744,Olfr406-ps,0"	"46"
"1315"	"chr11,74281224,Olfr407-ps1,0"	"46"
"1316"	"chr11,74287672,Olfr59,0"	"46"
"1317"	"chr11,74298612,Olfr408-ps1,0"	"46"
"1318"	"chr11,74317514,Olfr409-ps1,0"	"46"
"1319"	"chr11,74334162,Olfr410,0"	"46"
"1320"	"chr11,74348890,Olfr411,0"	"46"
"1321"	"chr11,74364144,Olfr412,0"	"46"
"1322"	"chr9,37746865,Olfr874,1"	"46"
"1323"	"chr9,37773158,Olfr875,1"	"46"
"1324"	"chr9,37804642,Olfr876,1"	"46"
"1325"	"chr9,37900122,Olfr145,1"	"46"
"1326"	"chr9,38061786,Olfr885,1"	"46"
"1327"	"chr9,38086090,Olfr887,1"	"46"
"1328"	"chr9,38109160,Olfr888,1"	"46"
"1329"	"chr9,38117576,Olfr889,1"	"46"
"1330"	"chr9,38143609,Olfr890,1"	"46"
"1331"	"chr9,38254662,Olfr143,1"	"46"
"1332"	"chr9,38268844,Olfr895,1"	"46"
"1333"	"chr9,38332798,Olfr25,1"	"46"
"1334"	"chr9,38349406,Olfr898,1"	"46"
"1335"	"chr9,38368885,Olfr250,1"	"46"
"1336"	"chr9,38379309,Olfr251,1"	"46"
"1337"	"chr9,38403346,Olfr147,1"	"46"
"1338"	"chr9,38431082,Olfr901,1"	"46"
"1339"	"chr9,38448982,Olfr902,1"	"46"
"1340"	"chr9,38464298,Olfr904,1"	"46"
"1341"	"chr9,38473213,Olfr905,1"	"46"
"1342"	"chr9,38488114,Olfr906,1"	"46"
"1343"	"chr9,38497932,Olfr907,1"	"46"
"1344"	"chr9,38516500,Olfr908,1"	"46"
"1345"	"chr9,38525428,Olfr911-ps1,1"	"46"
"1346"	"chr9,38539328,Olfr910,1"	"46"
"1347"	"chr9,38775967,Olfr921,1"	"46"
"1348"	"chr9,38815684,Olfr922,1"	"46"
"1349"	"chr9,38828290,Olfr923,1"	"46"
"1350"	"chr9,38849793,Olfr924,1"	"46"
"1351"	"chr9,38855525,Olfr26,1"	"46"
"1352"	"chr9,38877651,Olfr926,1"	"46"
"1353"	"chr9,39217826,Olfr944,1"	"46"
"1354"	"chr9,39242203,Olfr144,1"	"46"
"1355"	"chr9,39258201,Olfr945,1"	"46"
"1356"	"chr2,111232837,Olfr1275,1"	"49"
"1357"	"chr2,111527098,Olfr1293-ps,1"	"49"
"1358"	"chr2,111536476,Olfr1294,1"	"49"
"1359"	"chr2,111646868,Olfr1298,1"	"49"
"1360"	"chr2,111663616,Olfr1299,1"	"49"
"1361"	"chr2,111848050,Olfr268-ps1,1"	"49"
"1362"	"chr2,112010042,Olfr1310,1"	"49"
"1363"	"chr2,112022011,Olfr1311,1"	"49"
"1364"	"chr2,112045272,Olfr1312,1"	"49"
"1365"	"chr2,112073966,Olfr1313,1"	"49"
"1366"	"chr2,112092230,Olfr1314,1"	"49"
"1367"	"chr2,112112748,Olfr1315-ps1,1"	"49"
"1368"	"chr2,112131312,Olfr1316,1"	"49"
"1369"	"chr9,37746865,Olfr874,1"	"49"
"1370"	"chr9,37773158,Olfr875,1"	"49"
"1371"	"chr9,37804642,Olfr876,1"	"49"
"1372"	"chr9,39702308,Olfr149,1"	"49"
"1373"	"chr9,39715974,Olfr965,1"	"49"
"1374"	"chr9,39735446,Olfr150,1"	"49"
"1375"	"chr9,39748822,Olfr967,1"	"49"
"1376"	"chr9,39776860,Olfr968,1"	"49"
"1377"	"chr9,39793831,Olfr969,1"	"49"
"1378"	"chr9,39870470,Olfr972,1"	"49"
"1379"	"chr2,111304799,Olfr1279,0"	"52"
"1380"	"chr2,111315939,Olfr1280,0"	"52"
"1381"	"chr2,111328880,Olfr1281,0"	"52"
"1382"	"chr2,111335618,Olfr1282,0"	"52"
"1383"	"chr2,111368426,Olfr1283,0"	"52"
"1384"	"chr2,111378366,Olfr1284,0"	"52"
"1385"	"chr2,111407930,Olfr1285,0"	"52"
"1386"	"chr2,111420615,Olfr1286,0"	"52"
"1387"	"chr2,111449600,Olfr1287,0"	"52"
"1388"	"chr2,111477048,Olfr1288,0"	"52"
"1389"	"chr2,111484277,Olfr1289,0"	"52"
"1390"	"chr2,111490678,Olfr1290,0"	"52"
"1391"	"chr2,111500752,Olfr1291-ps1,0"	"52"
"1392"	"chr2,111509042,Olfr1292-ps1,0"	"52"
"1393"	"chr2,111527098,Olfr1293-ps,0"	"52"
"1394"	"chr2,111536476,Olfr1294,0"	"52"
"1395"	"chr2,111646868,Olfr1298,0"	"52"
"1396"	"chr2,111663616,Olfr1299,0"	"52"
"1397"	"chr2,111872612,Olfr1305,0"	"52"
"1398"	"chr2,111913043,Olfr1306,0"	"52"
"1399"	"chr2,111946603,Olfr1307,0"	"52"
"1400"	"chr2,111962114,Olfr1308,0"	"52"
"1401"	"chr2,111982592,Olfr1309,0"	"52"
"1402"	"chr2,112010042,Olfr1310,0"	"52"
"1403"	"chr2,112022011,Olfr1311,0"	"52"
"1404"	"chr2,112045272,Olfr1312,0"	"52"
"1405"	"chr2,112073966,Olfr1313,0"	"52"
"1406"	"chr2,112092230,Olfr1314,0"	"52"
"1407"	"chr2,112112748,Olfr1315-ps1,0"	"52"
"1408"	"chr2,112131312,Olfr1316,0"	"52"
"1409"	"chr2,112140341,Olfr1317,0"	"52"
"1410"	"chr1,172954369,Olfr16,0"	"55"
"1411"	"chr1,174099934,Olfr427,0"	"55"
"1412"	"chr1,174117208,Olfr231,0"	"55"
"1413"	"chr1,174134888,Olfr424,0"	"55"
"1414"	"chr1,174152006,Olfr421-ps1,0"	"55"
"1415"	"chr1,174158033,Olfr420,0"	"55"
"1416"	"chr1,174250288,Olfr419,0"	"55"
"1417"	"chr17,33268871,Olfr63,1"	"56"
"1418"	"chr17,37086185,Olfr90,1"	"56"
"1419"	"chr17,37094458,Olfr91,1"	"56"
"1420"	"chr17,37115299,Olfr92,1"	"56"
"1421"	"chr17,37155710,Olfr93,1"	"56"
"1422"	"chr17,37169564,Olfr753-ps1,1"	"56"
"1423"	"chr17,37197360,Olfr94,1"	"56"
"1424"	"chr17,37210518,Olfr95,1"	"56"
"1425"	"chr17,37223386,Olfr96,1"	"56"
"1426"	"chr17,37250171,Olfr754-ps1,1"	"56"
"1427"	"chr17,37263230,Olfr98,1"	"56"
"1428"	"chr7,106677794,Olfr693,1"	"56"
"1429"	"chr7,106688980,Olfr694,1"	"56"
"1430"	"chr7,106714052,Olfr695,1"	"56"
"1431"	"chr7,107814270,Olfr467,1"	"56"
"1432"	"chr7,107823054,Olfr469,1"	"56"
"1433"	"chr7,107845572,Olfr470,1"	"56"
"1434"	"chr7,107902832,Olfr472,1"	"56"
"1435"	"chr7,107933074,Olfr473,1"	"56"
"1436"	"chr7,107955109,Olfr474,1"	"56"
"1437"	"chr7,107967072,Olfr476,1"	"56"
"1438"	"chr7,107989671,Olfr477,1"	"56"
"1439"	"chr7,108032006,Olfr478,1"	"56"
"1440"	"chr19,13887763,Olfr1504,1"	"57"
"1441"	"chr19,13917698,Olfr1505,1"	"57"
"1442"	"chr2,88748302,Olfr1198,1"	"57"
"1443"	"chr2,88757332,Olfr1199,1"	"57"
"1444"	"chr2,88767058,Olfr1200,1"	"57"
"1445"	"chr2,88794932,Olfr1201,1"	"57"
"1446"	"chr2,88817624,Olfr1202,1"	"57"
"1447"	"chr2,88833420,Olfr1205,1"	"57"
"1448"	"chr2,88853656,Olfr1204,1"	"57"
"1449"	"chr2,88865492,Olfr1206,1"	"57"
"1450"	"chr2,88898927,Olfr1208,1"	"57"
"1451"	"chr2,88910050,Olfr1209,1"	"57"
"1452"	"chr2,88932494,Olfr1211,1"	"57"
"1453"	"chr2,88957602,Olfr1212,1"	"57"
"1454"	"chr2,88976200,Olfr1213,1"	"57"
"1455"	"chr2,88989598,Olfr1214,1"	"57"
"1456"	"chr2,89003498,Olfr1215,1"	"57"
"1457"	"chr2,89014938,Olfr1216,1"	"57"
"1458"	"chr2,89026738,Olfr1217,1"	"57"
"1459"	"chr2,89056766,Olfr1218,1"	"57"
"1460"	"chr2,89077936,Olfr1219,1"	"57"
"1461"	"chr2,89101022,Olfr1220,1"	"57"
"1462"	"chr2,89113184,Olfr1221,1"	"57"
"1463"	"chr2,89127968,Olfr1222,1"	"57"
"1464"	"chr2,89147711,Olfr1223,1"	"57"
"1465"	"chr2,89157882,Olfr1224-ps1,1"	"57"
"1466"	"chr2,89171528,Olfr1225,1"	"57"
"1467"	"chr2,89194447,Olfr1226,1"	"57"
"1468"	"chr2,89251013,Olfr1228,1"	"57"
"1469"	"chr2,89284245,Olfr1229,1"	"57"
"1470"	"chr2,89296810,Olfr1230,1"	"57"
"1471"	"chr2,89303190,Olfr1231,1"	"57"
"1472"	"chr2,89327344,Olfr1232,1"	"57"
"1473"	"chr2,89339171,Olfr1233,1"	"57"
"1474"	"chr2,89362439,Olfr1234,1"	"57"
"1475"	"chr2,89387566,Olfr1235-ps1,1"	"57"
"1476"	"chr2,89405822,Olfr1238,1"	"57"
"1477"	"chr2,89418726,Olfr1239,1"	"57"
"1478"	"chr2,89439646,Olfr1240,1"	"57"
"1479"	"chr2,89484220,Olfr1241,1"	"57"
"1480"	"chr2,89495358,Olfr1242,1"	"57"
"1481"	"chr2,89528740,Olfr1243,1"	"57"
"1482"	"chr2,89575242,Olfr1245,1"	"57"
"1483"	"chr2,89589670,Olfr1246,1"	"57"
"1484"	"chr2,89609692,Olfr1247,1"	"57"
"1485"	"chr2,89617706,Olfr1248,1"	"57"
"1486"	"chr2,89630418,Olfr1249,1"	"57"
"1487"	"chr2,89659570,Olfr1250,1"	"57"
"1488"	"chr2,89668902,Olfr1251,1"	"57"
"1489"	"chr2,89722294,Olfr1252,1"	"57"
"1490"	"chr2,89753288,Olfr1253,1"	"57"
"1491"	"chr2,89790472,Olfr1254,1"	"57"
"1492"	"chr2,89815050,Olfr1255,1"	"57"
"1493"	"chr2,89833409,Olfr1256,1"	"57"
"1494"	"chr2,89845398,Olfr48,1"	"57"
"1495"	"chr2,89880732,Olfr1257,1"	"57"
"1496"	"chr2,89930476,Olfr1258,1"	"57"
"1497"	"chr2,89944598,Olfr1259,1"	"57"
"1498"	"chr2,89977196,Olfr1260,1"	"57"
"1499"	"chr2,89993714,Olfr1261,1"	"57"
"1500"	"chr2,90004306,Olfr1262,1"	"57"
"1501"	"chr2,90015222,Olfr1263,1"	"57"
"1502"	"chr2,90022216,Olfr1264,1"	"57"
"1503"	"chr2,90038796,Olfr1265,1"	"57"
"1504"	"chr2,90056609,Olfr140,1"	"57"
"1505"	"chr2,90085994,Olfr1267-ps1,1"	"57"
"1506"	"chr2,90110930,Olfr1268-ps1,1"	"57"
"1507"	"chr2,90119557,Olfr1269,1"	"57"
"1508"	"chr2,90139183,Olfr32,1"	"57"
"1509"	"chr2,90149166,Olfr1270,1"	"57"
"1510"	"chr2,90223019,Olfr1506,1"	"57"
"1511"	"chr2,90253849,Olfr142,1"	"57"
"1512"	"chr2,90265789,Olfr1271,1"	"57"
"1513"	"chr2,90282110,Olfr1272,1"	"57"
"1514"	"chr2,90294762,Olfr1273-ps,1"	"57"
"1515"	"chr2,111328880,Olfr1281,1"	"57"
"1516"	"chr2,111335618,Olfr1282,1"	"57"
"1517"	"chr2,111368426,Olfr1283,1"	"57"
"1518"	"chr2,111378366,Olfr1284,1"	"57"
"1519"	"chr2,111407930,Olfr1285,1"	"57"
"1520"	"chr2,111449600,Olfr1287,1"	"57"
"1521"	"chr2,111477048,Olfr1288,1"	"57"
"1522"	"chr2,111484277,Olfr1289,1"	"57"
"1523"	"chr2,111490678,Olfr1290,1"	"57"
"1524"	"chr2,111500752,Olfr1291-ps1,1"	"57"
"1525"	"chr2,111509042,Olfr1292-ps1,1"	"57"
"1526"	"chr2,111566722,Olfr1295,1"	"57"
"1527"	"chr2,111593542,Olfr1296-ps1,1"	"57"
"1528"	"chr2,111620852,Olfr1297,1"	"57"
"1529"	"chr2,111646868,Olfr1298,1"	"57"
"1530"	"chr2,111663616,Olfr1299,1"	"57"
"1531"	"chr6,42742994,Olfr453,0"	"57"
"1532"	"chr6,42760134,Olfr38,0"	"57"
"1533"	"chr6,42818220,Olfr450,0"	"57"
"1534"	"chr7,108713848,Olfr512,0"	"57"
"1535"	"chr7,108868648,Olfr517,0"	"57"
"1536"	"chr9,19443594,Olfr849,0"	"57"
"1537"	"chr9,19477774,Olfr850,0"	"57"
"1538"	"chr9,19498702,Olfr851,0"	"57"
"1539"	"chr9,19536820,Olfr853,0"	"57"
"1540"	"chr9,19566908,Olfr854,0"	"57"
"1541"	"chr9,19584324,Olfr855,0"	"57"
"1542"	"chr17,37086185,Olfr90,0"	"59"
"1543"	"chr17,37094458,Olfr91,0"	"59"
"1544"	"chr17,37115299,Olfr92,0"	"59"
"1545"	"chr17,37155710,Olfr93,0"	"59"
"1546"	"chr17,37169564,Olfr753-ps1,0"	"59"
